pais,iso3,subregion,anio,decada,dimension,indicador,codigo_bm,unidad,valor,es_outlier
Argentina,ARG,Cono Sur,2001,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,7170.69,False
Argentina,ARG,Cono Sur,2002,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,2579.19,False
Argentina,ARG,Cono Sur,2003,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3330.43,False
Argentina,ARG,Cono Sur,2004,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4251.57,False
Argentina,ARG,Cono Sur,2005,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5096.26,False
Argentina,ARG,Cono Sur,2006,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,5904.68,False
Argentina,ARG,Cono Sur,2007,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,7226.27,False
Argentina,ARG,Cono Sur,2008,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,8992.59,False
Argentina,ARG,Cono Sur,2009,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,8198.57,False
Argentina,ARG,Cono Sur,2010,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,10332.03,False
Argentina,ARG,Cono Sur,2011,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,12800.2,True
Argentina,ARG,Cono Sur,2012,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,13040.31,True
Argentina,ARG,Cono Sur,2013,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,13027.2,True
Argentina,ARG,Cono Sur,2014,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,12324.94,True
Argentina,ARG,Cono Sur,1990,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,41.0,False
Argentina,ARG,Cono Sur,1991,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,40.5,False
Argentina,ARG,Cono Sur,1992,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,40.1,False
Argentina,ARG,Cono Sur,1993,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,40.3,False
Argentina,ARG,Cono Sur,1994,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,40.4,False
Argentina,ARG,Cono Sur,1995,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,41.2,False
Argentina,ARG,Cono Sur,1996,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,41.4,False
Argentina,ARG,Cono Sur,1997,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,41.6,False
Argentina,ARG,Cono Sur,1998,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,41.9,False
Argentina,ARG,Cono Sur,1999,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,42.2,False
Argentina,ARG,Cono Sur,2000,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,42.5,False
Argentina,ARG,Cono Sur,2001,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,43.2,False
Argentina,ARG,Cono Sur,2002,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,43.9,False
Argentina,ARG,Cono Sur,2003,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,44.6,False
Argentina,ARG,Cono Sur,2004,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.8,False
Argentina,ARG,Cono Sur,2005,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.7,False
Argentina,ARG,Cono Sur,2006,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.6,False
Argentina,ARG,Cono Sur,2007,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.7,False
Argentina,ARG,Cono Sur,2008,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.7,False
Argentina,ARG,Cono Sur,2009,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.8,False
Argentina,ARG,Cono Sur,2010,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,47.0,False
Argentina,ARG,Cono Sur,2011,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,47.2,False
Argentina,ARG,Cono Sur,2012,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,47.3,False
Argentina,ARG,Cono Sur,2013,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,47.5,False
Argentina,ARG,Cono Sur,2014,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,47.6,False
Argentina,ARG,Cono Sur,1990,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.7,False
Argentina,ARG,Cono Sur,1991,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,77.3,False
Argentina,ARG,Cono Sur,1992,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.8,False
Argentina,ARG,Cono Sur,1993,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.4,False
Argentina,ARG,Cono Sur,1994,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.1,False
Argentina,ARG,Cono Sur,1995,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.1,False
Argentina,ARG,Cono Sur,1996,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.6,False
Argentina,ARG,Cono Sur,1997,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.3,False
Argentina,ARG,Cono Sur,1998,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.9,False
Argentina,ARG,Cono Sur,1999,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.6,False
Argentina,ARG,Cono Sur,2000,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.3,False
Argentina,ARG,Cono Sur,2001,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,73.9,False
Argentina,ARG,Cono Sur,2002,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,73.6,False
Argentina,ARG,Cono Sur,2003,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,73.2,False
Argentina,ARG,Cono Sur,2004,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.4,False
Argentina,ARG,Cono Sur,2005,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.5,False
Argentina,ARG,Cono Sur,2006,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,76.6,False
Argentina,ARG,Cono Sur,2007,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.9,False
Argentina,ARG,Cono Sur,2008,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.3,False
Argentina,ARG,Cono Sur,2009,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.6,False
Argentina,ARG,Cono Sur,2010,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.9,False
Argentina,ARG,Cono Sur,2011,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,74.9,False
Argentina,ARG,Cono Sur,2012,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.0,False
Argentina,ARG,Cono Sur,2013,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.0,False
Argentina,ARG,Cono Sur,2014,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,75.1,False
Argentina,ARG,Cono Sur,1990,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),52.77,False
Argentina,ARG,Cono Sur,1991,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),52.39,False
Argentina,ARG,Cono Sur,1992,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),52.21,False
Argentina,ARG,Cono Sur,1993,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),52.75,False
Argentina,ARG,Cono Sur,1994,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),53.09,False
Argentina,ARG,Cono Sur,1995,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),54.14,False
Argentina,ARG,Cono Sur,1996,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),54.76,False
Argentina,ARG,Cono Sur,1997,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),55.25,False
Argentina,ARG,Cono Sur,1998,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),55.94,False
Argentina,ARG,Cono Sur,1999,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),56.57,False
Argentina,ARG,Cono Sur,2000,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),57.2,False
Argentina,ARG,Cono Sur,2001,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),58.46,False
Argentina,ARG,Cono Sur,2002,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),59.65,False
Argentina,ARG,Cono Sur,2003,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),60.93,False
Argentina,ARG,Cono Sur,2004,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.87,False
Argentina,ARG,Cono Sur,2005,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.66,False
Argentina,ARG,Cono Sur,2006,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.45,False
Argentina,ARG,Cono Sur,2007,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.16,False
Argentina,ARG,Cono Sur,2008,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.67,False
Argentina,ARG,Cono Sur,2009,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),65.42,False
Argentina,ARG,Cono Sur,2010,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),62.75,False
Argentina,ARG,Cono Sur,2011,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.02,False
Argentina,ARG,Cono Sur,2012,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.07,False
Argentina,ARG,Cono Sur,2013,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.33,False
Argentina,ARG,Cono Sur,2014,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.38,False
Bolivia,BOL,Región Andina,1990,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,48.4,False
Bolivia,BOL,Región Andina,1991,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,46.8,False
Bolivia,BOL,Región Andina,1992,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,45.5,False
Bolivia,BOL,Región Andina,1993,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,47.3,False
Bolivia,BOL,Región Andina,1994,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,43.8,False
Bolivia,BOL,Región Andina,1995,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,42.0,False
Bolivia,BOL,Región Andina,1996,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,39.9,False
Bolivia,BOL,Región Andina,1997,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,39.1,False
Bolivia,BOL,Región Andina,1999,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,19.0,False
Bolivia,BOL,Región Andina,2000,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,20.0,False
Bolivia,BOL,Región Andina,2001,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,19.5,False
Bolivia,BOL,Región Andina,2002,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,20.2,False
Bolivia,BOL,Región Andina,2003,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,26.4,False
Bolivia,BOL,Región Andina,2004,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,26.4,False
Bolivia,BOL,Región Andina,2005,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,26.6,False
Bolivia,BOL,Región Andina,2006,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,28.9,False
Bolivia,BOL,Región Andina,2007,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,22.7,False
Bolivia,BOL,Región Andina,2008,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,30.6,False
Bolivia,BOL,Región Andina,2009,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,32.9,False
Bolivia,BOL,Región Andina,2011,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,32.9,False
Bolivia,BOL,Región Andina,1990,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,9.2,False
Bolivia,BOL,Región Andina,1999,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,11.5,False
Bolivia,BOL,Región Andina,2000,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,11.5,False
Bolivia,BOL,Región Andina,2001,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,11.5,False
Bolivia,BOL,Región Andina,2002,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,18.5,False
Bolivia,BOL,Región Andina,2003,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,18.5,False
Bolivia,BOL,Región Andina,2004,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,19.2,False
Bolivia,BOL,Región Andina,2005,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,16.9,False
Bolivia,BOL,Región Andina,2006,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,16.9,False
Bolivia,BOL,Región Andina,2007,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,16.9,False
Bolivia,BOL,Región Andina,2008,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,16.9,False
Bolivia,BOL,Región Andina,2009,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,22.3,False
Bolivia,BOL,Región Andina,2010,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,25.4,False
Bolivia,BOL,Región Andina,2011,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,25.4,False
Bolivia,BOL,Región Andina,2012,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,25.4,False
Bolivia,BOL,Región Andina,2013,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,25.4,False
Bolivia,BOL,Región Andina,2014,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,53.1,True
Bolivia,BOL,Región Andina,1991,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.8,False
Bolivia,BOL,Región Andina,1992,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.4,False
Bolivia,BOL,Región Andina,1993,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.1,False
Bolivia,BOL,Región Andina,1994,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.1,False
Bolivia,BOL,Región Andina,1995,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.0,False
Bolivia,BOL,Región Andina,1996,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.6,False
Bolivia,BOL,Región Andina,1997,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.4,False
Bolivia,BOL,Región Andina,1998,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.4,False
Bolivia,BOL,Región Andina,1999,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.3,False
Bolivia,BOL,Región Andina,2000,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.9,False
Bolivia,BOL,Región Andina,2001,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.4,False
Bolivia,BOL,Región Andina,2002,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.8,False
Bolivia,BOL,Región Andina,2003,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.8,False
Bolivia,BOL,Región Andina,2004,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.4,False
Bolivia,BOL,Región Andina,2005,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.4,False
Bolivia,BOL,Región Andina,2006,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.3,False
Bolivia,BOL,Región Andina,2007,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.3,False
Bolivia,BOL,Región Andina,2008,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.8,False
Bolivia,BOL,Región Andina,2009,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.3,False
Bolivia,BOL,Región Andina,2010,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.1,False
Bolivia,BOL,Región Andina,2011,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.4,False
Bolivia,BOL,Región Andina,2012,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.4,False
Bolivia,BOL,Región Andina,2013,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.2,False
Bolivia,BOL,Región Andina,2014,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,3.3,False
Bolivia,BOL,Región Andina,1990,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.5,False
Bolivia,BOL,Región Andina,1991,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.8,False
Bolivia,BOL,Región Andina,1992,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.6,False
Bolivia,BOL,Región Andina,1993,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Bolivia,BOL,Región Andina,1994,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.5,False
Bolivia,BOL,Región Andina,1995,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.3,False
Bolivia,BOL,Región Andina,1996,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.8,False
Bolivia,BOL,Región Andina,1997,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.8,False
Bolivia,BOL,Región Andina,1999,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.4,False
Bolivia,BOL,Región Andina,2000,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.0,False
Bolivia,BOL,Región Andina,2001,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.4,False
Bolivia,BOL,Región Andina,2002,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.0,False
Bolivia,BOL,Región Andina,2003,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.9,False
Bolivia,BOL,Región Andina,2004,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.9,False
Bolivia,BOL,Región Andina,2005,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Bolivia,BOL,Región Andina,2006,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.1,False
Bolivia,BOL,Región Andina,2007,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.2,False
Bolivia,BOL,Región Andina,2008,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Bolivia,BOL,Región Andina,2009,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.7,False
Bolivia,BOL,Región Andina,2011,2010s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Bolivia,BOL,Región Andina,1990,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.2,False
Bolivia,BOL,Región Andina,1991,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,1.0,False
Bolivia,BOL,Región Andina,1992,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,1.3,False
Bolivia,BOL,Región Andina,1993,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.7,False
Bolivia,BOL,Región Andina,1994,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.7,False
Bolivia,BOL,Región Andina,1995,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,1.1,False
Bolivia,BOL,Región Andina,1996,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.0,False
Bolivia,BOL,Región Andina,1997,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.0,False
Bolivia,BOL,Región Andina,1999,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,37.2,True
